Source File Name:	Scan
Signal:	FFT - Vib Velocity - Magnitude

Frequency	Magnitude
[ Hz ]	[ m/s ]
3693.75	4.261893e-9
3700	1.683965e-8
3706.25	9.363942e-9
3712.5	8.812011e-9
3718.75	1.278454e-8
3725	2.329189e-8
3731.25	3.930919e-9
3737.5	1.188018e-8
3743.75	7.332059e-9
3750	9.21135e-9
3756.25	1.224568e-8
3762.5	4.832222e-9
3768.75	2.874478e-9
3775	6.705584e-9
3781.25	1.157532e-8
3787.5	4.298406e-9
3793.75	7.514653e-9
3800	3.520153e-9
3806.25	9.613276e-9
3812.5	5.719756e-9
3818.75	1.033456e-8
3825	7.95463e-9
3831.25	1.455868e-9
3837.5	4.374478e-9
3843.75	1.47146e-8
3850	3.479979e-9
3856.25	1.352748e-8
3862.5	7.72696e-9
3868.75	5.70054e-9
3875	7.815818e-9
3881.25	6.511092e-9
3887.5	1.229306e-8
3893.75	1.370543e-8
3900	1.137526e-8
3906.25	1.253163e-8
3912.5	9.437282e-9
3918.75	2.355638e-9
3925	6.145477e-9
3931.25	1.773722e-9
3937.5	2.810334e-9
3943.75	9.945199e-9
3950	1.231623e-9
3956.25	1.308416e-8
3962.5	1.4249e-8
3968.75	3.137764e-9
3975	3.34351e-9
3981.25	1.810687e-9
3987.5	3.609415e-9
3993.75	8.447467e-9
4000	1.469557e-8
4006.25	6.344403e-9
4012.5	6.141779e-9
4018.75	4.350938e-9
4025	1.957849e-8
4031.25	9.316452e-9
4037.5	7.934655e-9
4043.75	1.207378e-8
4050	2.542443e-9
4056.25	5.835114e-9
4062.5	7.797476e-10
4068.75	7.853161e-9
4075	6.13674e-9
4081.25	1.37096e-8
4087.5	9.317838e-9
4093.75	6.217983e-9
4100	1.212766e-8
4106.25	5.190071e-9
4112.5	1.726329e-9
4118.75	1.370851e-9
4125	3.140485e-9
4131.25	1.011678e-8
4137.5	3.546017e-9
4143.75	8.274458e-9
4150	4.301855e-9
4156.25	3.55166e-9
4162.5	6.873373e-9
4168.75	3.707306e-9
4175	1.294746e-8
4181.25	1.181714e-8
4187.5	9.820429e-9
4193.75	4.279633e-9
4200	5.839754e-9
4206.25	6.158616e-9
4212.5	6.472975e-9
4218.75	9.718183e-10
4225	1.498134e-8
4231.25	7.917428e-9
4237.5	1.108835e-8
4243.75	1.465613e-8
4250	9.408324e-9
4256.25	1.570552e-8
4262.5	4.000253e-9
4268.75	1.228297e-8
4275	5.081508e-9
4281.25	6.240456e-9
4287.5	6.030263e-9
4293.75	9.546641e-9
4300	6.161053e-9
4306.25	1.185451e-8
4312.5	9.70087e-9
4318.75	1.217217e-8
4325	7.374968e-9
4331.25	5.167489e-9
4337.5	9.841449e-9
4343.75	1.399631e-8
4350	1.366982e-9
4356.25	1.347773e-8
4362.5	8.595316e-10
4368.75	9.102975e-9
4375	5.48278e-9
4381.25	7.824658e-9
4387.5	7.199633e-9
4393.75	9.774213e-9
4400	5.066723e-9
4406.25	5.400735e-9
4412.5	8.961658e-9
4418.75	1.48637e-8
4425	5.661646e-9
4431.25	7.471359e-10
4437.5	1.394507e-8
4443.75	4.556671e-9
4450	2.816003e-9
4456.25	3.082268e-9
4462.5	7.61063e-9
4468.75	3.831331e-9
4475	6.425688e-9
4481.25	2.201018e-9
4487.5	8.628056e-9
4493.75	4.358369e-9
4500	6.855749e-9
4506.25	1.413159e-8
4512.5	8.010788e-9
4518.75	8.072338e-9
4525	1.110469e-8
4531.25	1.102902e-8
4537.5	2.808365e-9
4543.75	1.443154e-8
4550	8.141031e-9
4556.25	6.516739e-9
4562.5	4.986792e-9
4568.75	5.019165e-9
4575	3.65522e-9
4581.25	8.516782e-9
4587.5	1.074618e-8
4593.75	4.398215e-9
4600	1.085392e-8
4606.25	7.971972e-9
4612.5	8.646981e-9
4618.75	3.745776e-9
4625	2.560664e-9
4631.25	9.983127e-9
4637.5	8.354e-9
4643.75	1.679882e-8
4650	3.465826e-9
4656.25	3.623098e-9
4662.5	6.440037e-9
4668.75	2.180704e-9
4675	9.408489e-9
4681.25	1.114046e-8
4687.5	1.269081e-8
4693.75	3.392117e-9
4700	3.817848e-9
4706.25	9.615067e-9
4712.5	6.598376e-9
4718.75	5.83322e-9
4725	1.030326e-8
4731.25	3.740335e-9
4737.5	3.10572e-9
4743.75	7.567051e-9
4750	2.587364e-9
4756.25	6.579515e-9
4762.5	1.545903e-9
4768.75	9.738343e-10
4775	9.101953e-9
4781.25	1.051074e-8
4787.5	1.206029e-8
4793.75	1.079951e-8
4800	3.895253e-9
4806.25	6.98503e-9
4812.5	7.651105e-9
4818.75	4.322432e-9
4825	7.776269e-9
4831.25	7.314917e-9
4837.5	1.135659e-8
4843.75	4.888308e-9
4850	3.368207e-9
4856.25	4.495946e-9
4862.5	8.607908e-9
4868.75	1.296313e-9
4875	3.998495e-9
4881.25	6.515342e-9
4887.5	1.145127e-8
4893.75	7.445628e-9
4900	1.185153e-8
4906.25	1.987023e-9
4912.5	1.756852e-9
4918.75	1.255735e-9
4925	8.813378e-9
4931.25	7.145507e-9
4937.5	5.856094e-9
4943.75	2.65555e-9
4950	4.640483e-9
4956.25	3.962652e-9
4962.5	8.093302e-9
4968.75	3.577218e-9
4975	3.780777e-9
4981.25	9.057637e-9
4987.5	4.962041e-9
4993.75	1.714316e-8
5000	1.646802e-8
5006.25	1.210734e-8
5012.5	9.42661e-9
5018.75	1.35749e-8
5025	6.517619e-9
5031.25	7.89227e-9
5037.5	5.539283e-9
5043.75	6.321619e-9
5050	1.582069e-9
5056.25	4.440015e-9
5062.5	7.87545e-9
5068.75	6.871467e-9
5075	1.254556e-8
5081.25	3.575029e-9
5087.5	9.029553e-9
5093.75	2.137341e-9
5100	7.896989e-9
5106.25	4.181798e-9
5112.5	3.954235e-9
5118.75	6.159875e-9
5125	8.95121e-9
5131.25	1.073578e-8
5137.5	1.261837e-8
5143.75	2.585798e-9
5150	8.631384e-9
5156.25	3.871209e-9
5162.5	1.3668e-8
5168.75	7.864212e-9
5175	9.556355e-9
5181.25	9.042689e-9
5187.5	7.958947e-9
5193.75	8.863657e-9
5200	2.459065e-9
5206.25	1.10274e-9
5212.5	2.365943e-9
5218.75	6.744264e-9
5225	5.932274e-9
5231.25	6.436721e-9
5237.5	6.533979e-9
5243.75	1.542891e-8
5250	3.56054e-9
5256.25	7.93415e-9
5262.5	1.048958e-8
5268.75	7.886655e-9
5275	4.268507e-9
5281.25	5.223046e-9
5287.5	1.216341e-9
5293.75	3.75491e-9
5300	1.669584e-8
5306.25	6.789163e-9
5312.5	1.096264e-8
5318.75	6.050894e-9
5325	5.471597e-9
5331.25	1.353219e-9
5337.5	1.113126e-8
5343.75	1.882908e-9
5350	4.952503e-9
5356.25	1.128939e-9
5362.5	4.744678e-9
5368.75	1.161904e-8
5375	1.316785e-8
5381.25	6.747789e-9
5387.5	1.63296e-9
5393.75	5.809682e-9
5400	2.85574e-9
5406.25	8.128869e-9
5412.5	5.027417e-10
5418.75	2.728312e-9
5425	8.962775e-9
5431.25	9.60668e-9
5437.5	6.17781e-9
5443.75	2.032459e-8
5450	1.217233e-8
5456.25	5.908098e-9
5462.5	4.181507e-9
5468.75	5.415123e-9
5475	1.061459e-8
5481.25	8.523899e-9
5487.5	9.649256e-9
5493.75	1.22858e-8
5500	2.193632e-9
5506.25	6.833941e-9
5512.5	6.066681e-9
5518.75	6.855214e-9
5525	3.494184e-9
5531.25	8.509582e-9
5537.5	3.466705e-9
5543.75	7.324636e-9
5550	8.043591e-10
5556.25	3.57432e-9
5562.5	3.058148e-9
5568.75	2.769571e-9
5575	5.420837e-9
5581.25	2.271322e-9
5587.5	6.924145e-9
5593.75	9.412471e-9
5600	7.123218e-9
5606.25	4.440084e-9
5612.5	7.696447e-9
5618.75	1.028175e-8
5625	5.129103e-9
5631.25	3.162574e-9
5637.5	3.442895e-9
5643.75	6.390206e-9
5650	6.931486e-10
5656.25	5.002685e-9
5662.5	7.463209e-9
5668.75	9.523546e-9
5675	5.255157e-9
5681.25	6.618545e-9
5687.5	5.064315e-9
5693.75	5.334729e-9
5700	3.563319e-9
5706.25	4.411742e-9
5712.5	7.792567e-9
5718.75	9.692162e-10
5725	9.694611e-9
5731.25	6.640704e-9
5737.5	3.098519e-9
5743.75	6.448808e-9
5750	8.366691e-9
5756.25	4.118893e-9
5762.5	4.050158e-9
5768.75	5.36069e-9
5775	6.24605e-9
5781.25	9.626881e-9
5787.5	8.199907e-9
5793.75	5.559507e-9
5800	7.770247e-9
5806.25	8.300113e-9
5812.5	5.816411e-9
5818.75	7.559977e-9
5825	7.942999e-9
5831.25	8.518644e-9
5837.5	6.968583e-9
5843.75	8.977847e-9
5850	7.441594e-9
5856.25	1.257964e-9
5862.5	3.621453e-9
5868.75	7.904207e-9
5875	6.177399e-9
5881.25	5.817303e-9
5887.5	3.921943e-9
5893.75	1.361924e-9
5900	4.968616e-9
5906.25	4.935201e-9
5912.5	4.24501e-9
5918.75	9.044693e-9
5925	2.418816e-9
5931.25	2.80045e-9
5937.5	4.284291e-9
5943.75	6.688531e-9
5950	5.261079e-9
5956.25	5.604055e-9
5962.5	1.424296e-9
5968.75	1.891264e-9
5975	4.952214e-9
5981.25	4.115758e-9
5987.5	6.837124e-9
5993.75	5.324512e-9
6000	3.911049e-9
6006.25	1.707717e-9
6012.5	2.554809e-10
6018.75	7.970994e-10
6025	3.937103e-9
6031.25	4.330739e-9
6037.5	2.47303e-9
6043.75	2.107255e-9
6050	4.678769e-9
6056.25	5.932613e-9
6062.5	2.130038e-9
6068.75	2.792491e-9
6075	1.856782e-9
6081.25	2.881571e-9
6087.5	2.847723e-9
6093.75	3.652851e-9
6100	4.456351e-9
6106.25	2.725628e-9
6112.5	2.782414e-9
6118.75	4.084575e-9
6125	6.400758e-9
6131.25	1.217472e-9
6137.5	2.574664e-9
6143.75	5.572134e-9
6150	3.534772e-9
6156.25	2.615992e-9
6162.5	3.408891e-9
6168.75	6.778966e-9
6175	4.155815e-9
6181.25	3.246132e-9
6187.5	1.23201e-9
6193.75	1.9358e-9
6200	4.545645e-10
6206.25	2.019591e-9
6212.5	3.80442e-9
6218.75	2.913568e-9
6225	3.456355e-9
6231.25	1.560344e-9
6237.5	1.181482e-9
6243.75	2.899888e-9
6250	4.762972e-9
6256.25	2.823614e-9
6262.5	1.117261e-9
6268.75	2.392008e-9
6275	5.888066e-10
6281.25	1.463041e-9
6287.5	2.424344e-9
6293.75	6.933347e-10
6300	1.028744e-9
6306.25	1.679549e-9
6312.5	1.303679e-9
6318.75	6.87493e-10
6325	1.520869e-9
6331.25	2.068662e-9
6337.5	1.333126e-9
6343.75	2.108759e-9
6350	1.488168e-9
6356.25	1.876369e-9
6362.5	1.010033e-9
6368.75	2.145794e-9
6375	1.113807e-9
6381.25	1.051072e-9
6387.5	8.101554e-10
6393.75	2.0365e-9
6400	1.704405e-9
6406.25	9.686233e-10
6412.5	1.995698e-9
6418.75	1.053363e-10
6425	2.89723e-9
6431.25	6.139021e-10
6437.5	1.809649e-9
6443.75	1.459769e-9
6450	1.032427e-9
6456.25	2.333095e-9
6462.5	1.352061e-9
6468.75	1.480453e-9
6475	1.353678e-9
6481.25	4.800658e-9
6487.5	7.448625e-10
6493.75	3.371312e-9
6500	9.440656e-10
6506.25	5.502329e-10
6512.5	6.403806e-10
6518.75	6.714249e-10
6525	1.382985e-9
6531.25	1.161979e-9
6537.5	1.924765e-9
6543.75	1.88204e-9
6550	5.249042e-10
6556.25	1.629838e-9
6562.5	1.377007e-9
6568.75	1.994102e-9
6575	1.442073e-9
6581.25	8.283161e-10
6587.5	7.747827e-10
6593.75	2.332717e-10
6600	5.512018e-10
6606.25	9.862707e-10
6612.5	8.205582e-10
6618.75	6.06784e-10
6625	6.44511e-10
6631.25	1.221288e-10
6637.5	7.538674e-10
6643.75	4.082928e-10
6650	1.905061e-10
6656.25	7.184678e-10
6662.5	5.066427e-10
6668.75	3.171646e-11
6675	3.914458e-10
6681.25	4.009255e-10
6687.5	9.797645e-10
6693.75	3.449771e-10
6700	4.539599e-10
6706.25	4.975242e-10
6712.5	1.569422e-10
6718.75	3.76888e-10
6725	2.160459e-10
6731.25	5.886875e-10
6737.5	5.142917e-10
6743.75	1.387079e-10
6750	2.796863e-10
6756.25	1.71125e-10
6762.5	2.846122e-10
6768.75	3.229069e-10
6775	3.945603e-10
6781.25	3.770196e-10
6787.5	4.619033e-10
6793.75	2.641757e-10
6800	1.810637e-10
6806.25	3.530531e-10
6812.5	8.001984e-11
6818.75	2.443347e-10
6825	3.145843e-10
6831.25	2.549716e-10
6837.5	1.572301e-10
6843.75	1.885578e-10
6850	2.495063e-10
6856.25	9.033944e-11
6862.5	2.390763e-10
6868.75	2.335974e-10
6875	1.343068e-10
6881.25	2.698042e-10
6887.5	2.292544e-10
6893.75	2.18787e-10
6900	1.638293e-10
6906.25	2.172657e-10
6912.5	1.734231e-10
6918.75	1.865294e-10
6925	2.450618e-10
6931.25	2.188053e-10
6937.5	2.533418e-10
6943.75	1.9692e-10
6950	2.365187e-10
6956.25	2.212287e-10
6962.5	2.548292e-10
6968.75	2.711268e-10
6975	2.274329e-10
6981.25	2.326315e-10
